Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Tajikistan,TJK,Government Effectiveness: Estimate,GE.EST,-1.406051,-1.411776,-1.19373,-1.230195,-1.106954,-0.9745044,-1.151114,-1.057266,-1.110595,-1.072905,-1.106588,-0.9184335,-0.9482788,-0.9311347,-1.058447,-0.7826094,-0.8482506,-1.026858,-1.114859,-1.097704
Tajikistan,TJK,Government Effectiveness: Number of Sources,GE.NO.SRC,1,2,3,5,5,6,7,9,9,9,9,9,9,9,8,9,9,9,8,8
Tajikistan,TJK,Government Effectiveness: Percentile Rank,GE.PER.RNK,6.010929,4.663212,7.692307,8.67347,10.20408,14.28571,11.27451,14.63415,13.1068,13.1068,11.48325,19.13876,17.06161,18.00948,14.69194,22.11539,19.71154,13.94231,12.98077,12.01923
Tajikistan,TJK,Control of Corruption: Number of Sources,CC.NO.SRC,2,4,5,6,7,8,9,12,12,12,12,11,12,12,10,11,11,11,10,10
Tajikistan,TJK,Control of Corruption: Percentile Rank,CC.PER.RNK,5.913979,5.670103,5.583756,8.080808,10.10101,8.292683,11.70732,16.09756,15.53398,8.252427,7.177033,4.761905,8.056872,6.635071,7.109005,12.5,11.53846,12.01923,7.692307,6.25
Tajikistan,TJK,Control of Corruption: Standard Error,CC.STD.ERR,0.340507,0.2284975,0.2120312,0.2105545,0.1916998,0.1837379,0.159075,0.1524832,0.1527004,0.1426686,0.148065,0.1458008,0.1462442,0.1525191,0.1688904,0.1685994,0.1627149,0.1619252,0.1633985,0.1624154
Tajikistan,TJK,Government Effectiveness: Standard Error,GE.STD.ERR,0.1876176,0.2721124,0.2244376,0.203248,0.2040175,0.2151176,0.2047675,0.1863749,0.21518,0.2182801,0.2184142,0.2203968,0.2209914,0.2194747,0.2319001,0.2241333,0.2277695,0.2081425,0.2282782,0.2380511
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.113897,-1.838312,-1.648767,-0.9831952,-1.098867,-1.307675,-1.393728,-1.386591,-0.7509679,-0.8300665,-1.025995,-1.034538,-1.023234,-1.24086,-1.182374,-0.6933408,-0.8826423,-0.7777599,-0.6734431,-0.7243188
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,4,5,5,5,5,5,5,5,4,5,5,6,5,5
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.191489,5.851064,7.407407,19.57672,18.09045,12.13592,10.67961,11.11111,22.22222,18.26923,16.11374,15.63981,16.58768,12.32228,13.27014,23.33333,18.09524,20,23.33333,20
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3203117,0.2836421,0.2750877,0.2770002,0.2845007,0.2737861,0.2671853,0.2463982,0.2613027,0.2123994,0.2215961,0.2213775,0.2342936,0.2339885
Tajikistan,TJK,Regulatory Quality: Estimate,RQ.EST,-1.521551,-1.353111,-1.117777,-1.266518,-1.061614,-1.066348,-1.121983,-1.105529,-1.129332,-1.086946,-1.069958,-1.018682,-0.9766871,-1.000983,-1.055816,-1.016256,-1.02426,-1.093137,-1.060234,-1.048576
Tajikistan,TJK,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,4,5,7,7,8,9,10,10,10,10,10,10,10,9,10,10,10,8,8
Tajikistan,TJK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,5.978261,7.772021,13.33333,9.693877,15.30612,14.77833,13.23529,14.21569,13.59223,15.53398,14.35407,17.22488,19.43128,17.53555,15.16588,14.90385,13.94231,12.01923,12.01923,12.5
Tajikistan,TJK,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3602318,0.3043637,0.2792797,0.2420206,0.1915598,0.1969011,0.170697,0.1858619,0.1853044,0.1747803,0.1668319,0.1612196,0.1581486,0.1697728,0.1754743,0.188784,0.1846816,0.1912717,0.2042429,0.2079773
Tajikistan,TJK,Rule of Law: Estimate,RL.EST,-1.648157,-1.535656,-1.390418,-1.188971,-1.027935,-1.170146,-1.09135,-1.178524,-1.292668,-1.285771,-1.26772,-1.209457,-1.226398,-1.200411,-1.252618,-1.011011,-1.055542,-1.148006,-1.354303,-1.282616
Tajikistan,TJK,Rule of Law: Number of Sources,RL.NO.SRC,4,6,7,10,10,11,12,15,15,15,15,14,15,15,13,13,13,12,11,11
Tajikistan,TJK,Rule of Law: Percentile Rank,RL.PER.RNK,3.015075,5.5,5.445545,10.89109,16.83168,12.91866,14.35407,11.48325,8.61244,8.173077,8.530806,10.42654,10.32864,9.859155,9.389671,13.94231,13.46154,10.57692,8.173077,7.692307
Tajikistan,TJK,Rule of Law: Standard Error,RL.STD.ERR,0.2727648,0.2433689,0.2107634,0.1978998,0.201074,0.1829084,0.1806899,0.1518366,0.1522245,0.1462106,0.1405193,0.1379437,0.1333044,0.1322399,0.140764,0.1430952,0.1458235,0.1649846,0.158445,0.1524956
Tajikistan,TJK,Voice and Accountability: Estimate,VA.EST,-1.645833,-1.505258,-1.382805,-1.111796,-1.149909,-1.222273,-1.266098,-1.351941,-1.292121,-1.355681,-1.3321,-1.431079,-1.380848,-1.422404,-1.504127,-1.495486,-1.569086,-1.691764,-1.722815,-1.689398
Tajikistan,TJK,Voice and Accountability: Number of Sources,VA.NO.SRC,4,4,5,7,7,8,9,12,12,12,12,11,13,13,11,10,10,10,10,10
Tajikistan,TJK,Voice and Accountability: Percentile Rank,VA.PER.RNK,4,7.462687,10.44776,15.42289,15.9204,14.42308,11.05769,9.134615,10.57692,10.09615,10.42654,8.530806,9.859155,8.450705,6.103286,6.896552,5.91133,5.91133,4.926108,4.926108
Tajikistan,TJK,Voice and Accountability: Standard Error,VA.STD.ERR,0.2614571,0.2560896,0.2140624,0.1746669,0.1750955,0.1842717,0.1870099,0.1350009,0.1348472,0.1368445,0.1411007,0.1403383,0.1363805,0.1333942,0.1330813,0.1419612,0.1417063,0.1320409,0.134323,0.138546
Tanzania,TZA,Control of Corruption: Estimate,CC.EST,-0.7027624,-0.7853448,-0.8051588,-0.8048667,-0.6782916,-0.5605041,-0.5973649,-0.2327513,-0.3374165,-0.4170312,-0.4454531,-0.5352294,-0.5917395,-0.7569411,-0.7741532,-0.7544573,-0.6878198,-0.5069014,-0.4630897,-0.4479853
Tanzania,TZA,Government Effectiveness: Estimate,GE.EST,-0.6878501,-0.4514971,-0.4171183,-0.4018779,-0.3968551,-0.4615989,-0.4113697,-0.3844429,-0.3966934,-0.492632,-0.5992887,-0.5974768,-0.6516141,-0.6914189,-0.7097701,-0.6550456,-0.6019729,-0.5456084,-0.6340906,-0.7562658
Tanzania,TZA,Government Effectiveness: Number of Sources,GE.NO.SRC,3,5,5,7,8,9,9,10,10,10,11,11,11,11,12,12,12,12,12,12
Tanzania,TZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,27.3224,38.34197,41.53846,41.83673,42.85714,39.40887,41.17647,40.4878,42.71844,37.86408,33.97129,32.53588,29.38389,28.43602,27.48815,26.44231,31.73077,34.61538,27.88461,21.15385
Tanzania,TZA,Control of Corruption: Number of Sources,CC.NO.SRC,4,6,6,7,9,10,11,13,13,13,14,15,15,16,16,15,15,15,15,15
Tanzania,TZA,Control of Corruption: Percentile Rank,CC.PER.RNK,29.56989,26.80412,25.88832,26.26263,29.29293,34.14634,34.14634,48.78049,46.1165,39.80582,39.23445,35.23809,33.64929,25.59242,22.74882,25.48077,27.40385,35.09615,40.86538,39.42308
Tanzania,TZA,Control of Corruption: Standard Error,CC.STD.ERR,0.2620766,0.2117292,0.2200078,0.1899177,0.1758463,0.1599296,0.1627182,0.1631813,0.1687409,0.1641133,0.1534942,0.1495578,0.1481633,0.1349115,0.1335064,0.1315395,0.1336183,0.1354613,0.1251366,0.1273428
Tanzania,TZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.1739037,0.2031547,0.2112371,0.1864323,0.1766945,0.1691841,0.1677195,0.1734521,0.1935373,0.193837,0.1841893,0.1869299,0.1877814,0.1878048,0.170496,0.1801673,0.1755285,0.1711018,0.1768257,0.1805988
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6241215,-0.405617,-0.7022269,-0.2524148,-0.8544957,-0.6709332,-0.5829188,-0.3557514,-0.3856436,-0.228036,0.0891499,0.0144716,-0.0241335,0.0514543,-0.1621208,-0.5971186,-0.4161943,-0.4409948,-0.561863,-0.5591016
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,6,6,6,6,6,7,7,7,8,8,8,8,8,8,8
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,24.46808,32.44681,25.39683,39.15344,22.11055,24.27184,28.15534,33.33333,31.40097,37.01923,47.8673,46.4455,46.4455,47.39336,40.75829,25.23809,31.42857,29.04762,27.14286,26.19048
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.2924749,0.2872855,0.2786692,0.2741809,0.2626058,0.2640872,0.246402,0.2435471,0.2442496,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.2159105,0.2157381
Tanzania,TZA,Regulatory Quality: Estimate,RQ.EST,-0.4421453,-0.3950428,-0.2419443,-0.545294,-0.4974516,-0.467266,-0.5023046,-0.3928336,-0.41469,-0.5074317,-0.4425703,-0.4232683,-0.4188805,-0.3926336,-0.3290884,-0.3316137,-0.3749183,-0.4353084,-0.579317,-0.6128686
Tanzania,TZA,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,6,6,7,8,9,9,9,9,9,10,10,10,11,11,11,11,11,11,11
Tanzania,TZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,31.52174,33.16062,41.02564,32.14286,32.65306,35.46798,35.29412,40.68628,37.86408,33.98058,36.36364,36.36364,36.49289,37.91469,41.23223,41.34615,40.38462,35.57692,29.80769,29.32692
Tanzania,TZA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3117465,0.2692645,0.2490924,0.2111991,0.177445,0.1740582,0.1565049,0.1783893,0.1777255,0.1741213,0.1632996,0.1629875,0.1621879,0.1728699,0.1685729,0.1729697,0.1666885,0.169555,0.1658562,0.1665556
Tanzania,TZA,Rule of Law: Estimate,RL.EST,-0.1862382,-0.2085511,-0.3467303,-0.3429467,-0.2493649,-0.3558988,-0.2792704,-0.4421358,-0.3729367,-0.3487118,-0.4803365,-0.4856119,-0.5114937,-0.5293741,-0.4729642,-0.3951241,-0.3717657,-0.3767008,-0.4450063,-0.554994
Tanzania,TZA,Rule of Law: Number of Sources,RL.NO.SRC,6,8,8,11,12,13,14,16,16,16,17,17,17,18,18,16,16,15,15,15
Tanzania,TZA,Rule of Law: Percentile Rank,RL.PER.RNK,45.72864,45.5,42.07921,42.07921,45.54456,42.10526,44.97608,41.14833,43.0622,42.78846,38.86256,37.91469,36.61972,38.02817,40.37559,39.90385,42.30769,37.98077,34.13462,31.25
Tanzania,TZA,Rule of Law: Standard Error,RL.STD.ERR,0.2124291,0.2098984,0.1756051,0.1793378,0.1744092,0.1599943,0.1506218,0.148308,0.150163,0.1460083,0.1361296,0.1339846,0.1301309,0.1308547,0.1283461,0.1383345,0.1395979,0.1526877,0.143516,0.1387609
Tanzania,TZA,Voice and Accountability: Estimate,VA.EST,-0.6415817,-0.5163568,-0.4722205,-0.3992592,-0.4273277,-0.5335823,-0.3634433,-0.2002937,-0.1424699,-0.1662126,-0.1603087,-0.1308912,-0.1414839,-0.1760137,-0.2037866,-0.1922616,-0.2217783,-0.2237958,-0.2783239,-0.364481
Tanzania,TZA,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,10,11,12,15,17,17,17,18,18,18,19,19,15,15,15,15,15
Tanzania,TZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,30,34.32836,33.33333,38.30846,37.31343,32.69231,37.01923,39.90385,44.23077,42.30769,42.1801,43.12796,43.66197,43.19249,42.25352,41.37931,38.91626,39.40887,37.43842,34.48276
Tanzania,TZA,Voice and Accountability: Standard Error,VA.STD.ERR,0.2088098,0.2144461,0.1972829,0.1591455,0.156906,0.1537682,0.1362191,0.1117962,0.1134691,0.111325,0.1102279,0.1088953,0.1107839,0.1077361,0.103857,0.1201542,0.1216444,0.119419,0.1197758,0.1242243
Thailand,THA,Control of Corruption: Estimate,CC.EST,-0.361192,-0.0654143,-0.1869879,-0.312025,-0.173061,-0.225242,-0.1905972,-0.3842641,-0.3694969,-0.4077929,-0.3097054,-0.3338629,-0.3234649,-0.366163,-0.3435557,-0.4502737,-0.4934002,-0.3889846,-0.3858818,-0.3988041
Thailand,THA,Government Effectiveness: Estimate,GE.EST,0.1802246,0.0914752,0.2110565,0.3096918,0.3663059,0.3153662,0.396297,0.4517171,0.3614826,0.2205064,0.267293,0.1877606,0.2058535,0.2246817,0.248,0.3379512,0.35013,0.342031,0.3849669,0.3499596
Thailand,THA,Government Effectiveness: Number of Sources,GE.NO.SRC,5,6,6,7,7,8,8,10,10,10,10,10,10,10,10,10,10,10,9,9
Thailand,THA,Government Effectiveness: Percentile Rank,GE.PER.RNK,60.65574,60.62176,63.07692,64.79592,66.83673,66.50246,65.19608,68.78049,65.53398,61.65049,62.67942,61.72249,61.13744,61.13744,62.08531,65.38461,65.86539,66.34615,66.82692,66.82692
Thailand,THA,Control of Corruption: Number of Sources,CC.NO.SRC,7,8,8,8,9,11,12,14,15,15,15,14,15,15,15,14,14,14,13,13
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,45.16129,54.63918,51.26904,45.95959,53.0303,50.73171,52.19512,40.4878,42.23301,40.29126,46.41148,46.19048,47.39336,44.07583,45.97157,38.94231,37.01923,42.30769,42.78846,40.86538
Thailand,THA,Control of Corruption: Standard Error,CC.STD.ERR,0.1886216,0.1702482,0.1614873,0.1555384,0.1505349,0.1408271,0.1356329,0.1313947,0.1396708,0.1346748,0.1322169,0.1333011,0.1374306,0.1280494,0.1268895,0.1236413,0.1232259,0.1288993,0.1209852,0.1293461
Thailand,THA,Government Effectiveness: Standard Error,GE.STD.ERR,0.1682592,0.1976163,0.1926554,0.1723198,0.1772012,0.1786329,0.174813,0.1779845,0.1939685,0.1966403,0.1911723,0.1948977,0.1932561,0.1916617,0.1901324,0.1950526,0.1965686,0.1891187,0.2002508,0.1982992
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4678561,0.639299,0.4553121,0.5088668,-0.1431532,-0.7164354,-0.86934,-1.130407,-1.111438,-1.271436,-1.424786,-1.442788,-1.133534,-1.216631,-1.311683,-0.9063863,-0.9944293,-0.9885814,-0.7527443,-0.733099
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,61.70213,68.08511,65.07937,65.60847,39.19598,22.81553,21.84466,14.97585,14.49275,12.5,9.952606,9.478673,14.21801,13.27014,9.952606,16.19048,14.7619,14.28571,18.57143,19.52381
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.211684,0.211271
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,0.0572693,0.1059495,0.4867977,0.1775825,0.3838208,0.2264043,0.4709562,0.243027,0.1428552,0.2105248,0.2179662,0.1737148,0.2016357,0.2435732,0.2265044,0.2732638,0.2920193,0.1680702,0.1407958,0.1116317
Thailand,THA,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,7,7,8,8,9,9,10,10,10,10,10,11,11,11,11,11,11,10,10
Thailand,THA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,57.6087,56.99482,68.20513,59.18367,66.32653,62.56158,63.23529,57.84314,56.79612,57.76699,57.41627,56.45933,56.39811,58.76777,58.29384,61.53846,63.46154,60.09615,59.61538,59.61538
Thailand,THA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2770943,0.2576428,0.2227895,0.2012513,0.174462,0.1783943,0.1573544,0.1809789,0.1836832,0.1786198,0.1713473,0.1708091,0.1622248,0.1752203,0.1749033,0.1804529,0.1737436,0.1785568,0.1778764,0.180271
Thailand,THA,Rule of Law: Estimate,RL.EST,0.5396288,0.5214028,0.5811126,0.3843653,0.1621313,0.1063597,0.0458365,-0.0557727,-0.1189613,-0.1402466,-0.2301871,-0.2047026,-0.2039137,-0.151088,-0.1205349,-0.1913677,-0.1477084,-0.0048757,0.0437065,0.0232979
Thailand,THA,Rule of Law: Number of Sources,RL.NO.SRC,8,9,10,11,11,13,13,15,16,16,16,15,16,16,16,14,14,13,12,12
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,64.82412,68.5,68.31683,63.86139,59.90099,57.41627,55.98086,52.63158,51.67464,50.96154,47.39336,48.34123,49.29578,50.23474,51.64319,48.55769,50.96154,54.32692,54.80769,54.80769
Thailand,THA,Rule of Law: Standard Error,RL.STD.ERR,0.1942361,0.1948867,0.1595141,0.1706274,0.1699856,0.1575408,0.1546064,0.1482869,0.146925,0.1402622,0.1391044,0.1391754,0.1296287,0.1343988,0.1343342,0.1452256,0.143067,0.1575645,0.1507578,0.1450289
Thailand,THA,Voice and Accountability: Estimate,VA.EST,0.310659,0.3824737,0.4678029,0.3215166,0.2182411,0.1265833,-0.0982958,-0.739194,-0.5625023,-0.5296669,-0.4558837,-0.495822,-0.4051817,-0.3211412,-0.4299258,-0.8747826,-0.969105,-1.025114,-1.04712,-1.005582
Thailand,THA,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7,8,10,10,12,12,14,16,16,16,15,16,16,16,13,13,13,12,12
Thailand,THA,Voice and Accountability: Percentile Rank,VA.PER.RNK,60.5,60.19901,63.18408,57.71144,55.72139,54.80769,46.63462,26.92308,31.73077,30.76923,33.17535,32.70142,33.80282,36.61972,34.2723,23.15271,22.16749,21.67488,21.18227,20.19704
Thailand,THA,Voice and Accountability: Standard Error,VA.STD.ERR,0.2080557,0.213555,0.2022156,0.163098,0.1660938,0.1500625,0.1531073,0.1215655,0.1164213,0.1132473,0.1151017,0.1153136,0.1133392,0.1131778,0.1104707,0.1275675,0.1297069,0.1254784,0.1263107,0.1309706
Timor-Leste,TLS,Control of Corruption: Estimate,CC.EST,..,..,..,-0.2136295,-0.2214026,-0.2953654,-0.5644838,-0.6023827,-0.6503537,-0.6473844,-0.8001626,-0.7594984,-0.8097405,-0.7359263,-0.6838787,-0.5264052,-0.5216289,-0.510681,-0.5402249,-0.4735851
Timor-Leste,TLS,Government Effectiveness: Estimate,GE.EST,..,..,..,-0.7348684,-0.9260253,-0.6770105,-0.9939452,-1.195935,-1.131906,-1.047847,-1.171952,-1.224438,-1.153588,-1.18081,-1.231252,-1.180595,-1.045532,-1.014302,-0.9972163,-0.9826074
Timor-Leste,TLS,Government Effectiveness: Number of Sources,GE.NO.SRC,..,..,..,1,2,3,3,4,5,5,6,6,6,6,6,6,5,5,4,5
Timor-Leste,TLS,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,27.04082,16.32653,26.60098,16.17647,9.268292,11.65049,14.07767,10.04785,9.090909,10.90047,10.90047,9.952606,12.5,13.46154,14.42308,16.34615,15.86539
Timor-Leste,TLS,Control of Corruption: Number of Sources,CC.NO.SRC,..,..,..,2,4,5,5,6,8,8,9,8,8,8,8,7,6,6,5,6
Timor-Leste,TLS,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,49.49495,50.50505,47.31707,35.12195,32.68293,30.09709,31.06796,23.44498,23.80952,22.27488,26.54029,28.90995,35.57692,36.53846,34.61538,35.09615,38.46154
Timor-Leste,TLS,Control of Corruption: Standard Error,CC.STD.ERR,..,..,..,0.3599147,0.3157102,0.3027126,0.2415321,0.2260288,0.227366,0.2178486,0.1974774,0.1983845,0.196449,0.2064399,0.2039417,0.2097231,0.2195011,0.2247717,0.2255475,0.2041037
Timor-Leste,TLS,Government Effectiveness: Standard Error,GE.STD.ERR,..,..,..,0.2995045,0.2404839,0.2639188,0.2446321,0.2279378,0.2606151,0.2621856,0.2308466,0.2338667,0.2349968,0.2330417,0.226593,0.2355603,0.2590019,0.2536574,0.2885296,0.2648508
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,0.4370103,-0.4866523,-0.2864696,-0.1587417,-0.710454,-1.157849,-1.101646,-0.8006461,-0.5674121,-0.4675145,-0.4623524,-0.2848311,-0.3846802,-0.1796949,-0.2718863,-0.0105038,0.0714613,0.298182
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,1,2,2,3,4,4,4,4,5,5,5,5,5,5,4,4,4,4
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,64.55026,29.62963,36.68342,39.80582,25.72816,14.00966,15.45894,19.71154,26.54029,29.85782,31.75356,37.44076,35.54502,38.09524,36.19048,46.19048,49.04762,56.66667
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,0.588393,0.4386366,0.3504379,0.3313479,0.3203117,0.3233071,0.3006447,0.2996329,0.2845007,0.2737861,0.2671853,0.2463982,0.2524667,0.2123994,0.2261951,0.2302891,0.2397686,0.239692
Timor-Leste,TLS,Regulatory Quality: Estimate,RQ.EST,..,..,..,-1.218581,-1.231316,-1.106535,-1.144141,-1.520449,-1.608514,-1.357014,-1.152743,-1.105252,-1.043545,-1.020925,-0.9823202,-0.8895317,-0.9656562,-0.9773058,-0.7393349,-0.7858377
Timor-Leste,TLS,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,..,..,1,2,3,3,4,5,6,7,7,7,7,7,7,6,6,5,6
Timor-Leste,TLS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,11.22449,10.71429,12.80788,12.2549,4.411765,3.883495,6.310679,11.00478,13.39713,15.16588,16.11374,17.53555,19.23077,15.86539,13.94231,24.03846,21.15385
Timor-Leste,TLS,Regulatory Quality: Standard Error,RQ.STD.ERR,..,..,..,0.3714551,0.2575471,0.2856591,0.2016312,0.2490315,0.2595248,0.2186185,0.2022188,0.2003313,0.1977505,0.2038233,0.2069918,0.225533,0.2228085,0.2435744,0.2472783,0.2205652
Timor-Leste,TLS,Rule of Law: Estimate,RL.EST,-1.568576,-1.568956,0.292264,-0.8275248,-0.5266637,-0.6868412,-0.5022837,-1.094152,-1.192855,-1.046781,-1.186103,-1.1671,-1.175507,-1.144922,-1.208458,-1.121553,-1.121527,-1.158142,-1.167654,-1.127902
Timor-Leste,TLS,Rule of Law: Number of Sources,RL.NO.SRC,1,1,2,3,5,7,7,8,10,11,12,11,11,11,11,9,8,7,6,7
Timor-Leste,TLS,Rule of Law: Percentile Rank,RL.PER.RNK,4.522613,4,61.38614,24.25743,35.14851,29.1866,37.79904,12.44019,11.48325,14.42308,11.37441,11.84834,13.14554,10.79812,10.79812,10.57692,11.05769,10.09615,10.09615,10.09615
Timor-Leste,TLS,Rule of Law: Standard Error,RL.STD.ERR,0.637671,0.6291686,0.5436772,0.3353701,0.3012274,0.275265,0.2554812,0.2258153,0.2263297,0.1880095,0.1580983,0.1587371,0.1521975,0.15474,0.1556815,0.1720436,0.1786958,0.2072872,0.1951097,0.1798081
Timor-Leste,TLS,Voice and Accountability: Estimate,VA.EST,-1.723411,-1.700447,-0.1307891,0.2679767,0.1654429,-0.0935149,-0.2101761,0.0574416,0.1485412,0.217162,0.097795,0.0616594,0.1328302,0.0963445,0.0911216,0.1487806,0.1861515,0.2195098,0.3412877,0.3397629
Timor-Leste,TLS,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1,3,4,6,7,8,9,10,10,11,10,10,10,10,7,6,6,5,6
Timor-Leste,TLS,Voice and Accountability: Percentile Rank,VA.PER.RNK,3,3.980099,47.26368,56.71642,53.73134,46.15385,42.30769,48.07692,53.36538,55.28846,52.60664,49.2891,53.99061,53.52113,52.58216,50.73891,54.18719,54.18719,57.63547,59.60591
Timor-Leste,TLS,Voice and Accountability: Standard Error,VA.STD.ERR,0.5114647,0.4764086,0.2935968,0.2407549,0.2088125,0.2019395,0.2012208,0.1419829,0.1363487,0.1320028,0.1308588,0.1321027,0.1333175,0.1379014,0.1323585,0.1661686,0.1654263,0.1614459,0.164308,0.1490231
Togo,TGO,Control of Corruption: Estimate,CC.EST,-0.8426208,-0.7959197,-0.7603036,-0.8126608,-0.9153492,-0.9592494,-0.8747956,-1.039965,-0.9900438,-0.9731315,-1.018094,-0.9596605,-1.009964,-1.000225,-1.026878,-0.8932849,-0.7238495,-0.6773949,-0.7109718,-0.7275374
Togo,TGO,Government Effectiveness: Estimate,GE.EST,-0.6885879,-0.8860267,-1.144301,-1.275907,-1.425126,-1.553384,-1.442014,-1.535074,-1.533087,-1.496573,-1.377884,-1.389187,-1.3666,-1.314133,-1.294959,-1.249514,-1.193058,-1.068534,-1.124991,-1.057791
Togo,TGO,Government Effectiveness: Number of Sources,GE.NO.SRC,2,4,4,5,5,6,6,8,8,8,8,9,10,10,11,11,11,11,11,11
Togo,TGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.68306,16.58031,10.25641,7.142857,4.081633,2.955665,3.921569,2.926829,3.883495,3.883495,6.220096,5.263158,7.109005,8.056872,8.530806,9.615385,11.05769,12.98077,12.5,12.98077
Togo,TGO,Control of Corruption: Number of Sources,CC.NO.SRC,3,5,5,5,6,7,8,10,10,9,9,10,11,11,12,12,13,13,13,13
Togo,TGO,Control of Corruption: Percentile Rank,CC.PER.RNK,24.19355,25.7732,26.90355,25.75758,17.67677,16.09756,20,15.60976,17.96116,16.99029,16.74641,17.14286,17.06161,16.11374,15.16588,18.26923,25.48077,28.36539,25.96154,25.48077
Togo,TGO,Control of Corruption: Standard Error,CC.STD.ERR,0.315914,0.2709027,0.2651166,0.2621142,0.2275725,0.201362,0.1953633,0.1774921,0.1809075,0.1832716,0.1775748,0.1683574,0.1609317,0.1545309,0.1573067,0.1528655,0.149381,0.1523387,0.138321,0.1424652
Togo,TGO,Government Effectiveness: Standard Error,GE.STD.ERR,0.1816614,0.2291294,0.23742,0.2132278,0.2298881,0.2133229,0.2118897,0.2138252,0.2140375,0.2071385,0.2044397,0.1982366,0.1980856,0.1983621,0.1792334,0.1904852,0.1825931,0.1784806,0.1863622,0.1907385
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3770039,-0.6148763,-0.2943957,0.0544754,-0.1867527,-0.3156599,-1.446407,-0.528969,-0.3408129,-0.1695216,-0.1650247,-0.1793484,-0.1625985,-0.3864578,-0.3537108,-0.1671269,-0.2313481,-0.1723536,-0.8819118,-0.9817027
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6
